seed,condition,T_max,t,accuracy
3,group_a,20,2,0.650000
3,group_a,20,3,0.625000
3,group_a,20,4,0.600000
3,group_a,20,5,0.635000
3,group_a,20,6,0.650000
3,group_a,20,7,0.655000
3,group_a,20,8,0.645000
3,group_a,20,9,0.595000
3,group_a,20,10,0.620000
3,group_a,20,11,0.615000
3,group_a,20,12,0.610000
3,group_a,20,13,0.615000
3,group_a,20,14,0.640000
3,group_a,20,15,0.615000
3,group_a,20,16,0.625000
3,group_a,20,17,0.605000
3,group_a,20,18,0.655000
3,group_a,20,19,0.635000
3,group_a,20,20,0.635000
3,group_c1,20,1,0.625000
3,group_c1,20,2,0.594000
3,group_c1,20,3,0.571500
3,group_c1,20,4,0.550833
3,group_c1,20,5,0.585833
3,group_c1,20,6,0.572333
3,group_c1,20,7,0.589000
3,group_c1,20,8,0.594500
3,group_c1,20,9,0.560833
3,group_c1,20,10,0.564833
3,group_c1,20,11,0.564167
3,group_c1,20,12,0.561667
3,group_c1,20,13,0.577167
3,group_c1,20,14,0.579000
3,group_c1,20,15,0.545000
3,group_c1,20,16,0.612333
3,group_c1,20,17,0.582000
3,group_c1,20,18,0.610333
3,group_c1,20,19,0.581000
3,group_c1,20,20,0.570667
3,group_c2,20,1,0.625000
3,group_c2,20,2,0.610000
3,group_c2,20,3,0.585000
3,group_c2,20,4,0.520000
3,group_c2,20,5,0.545000
3,group_c2,20,6,0.565000
3,group_c2,20,7,0.580000
3,group_c2,20,8,0.595000
3,group_c2,20,9,0.545000
3,group_c2,20,10,0.525000
3,group_c2,20,11,0.555000
3,group_c2,20,12,0.465000
3,group_c2,20,13,0.505000
3,group_c2,20,14,0.505000
3,group_c2,20,15,0.510000
3,group_c2,20,16,0.565000
3,group_c2,20,17,0.535000
3,group_c2,20,18,0.560000
3,group_c2,20,19,0.570000
3,group_c2,20,20,0.555000
4,baseline,3,1,0.730000
4,baseline,3,2,0.850000
4,baseline,3,3,0.820000
4,group_a,3,1,0.730000
4,group_a,3,2,0.765000
4,group_a,3,3,0.700000
4,group_c1,3,1,0.730000
4,group_c1,3,2,0.723167
4,group_c1,3,3,0.647333
4,group_c2,3,1,0.730000
4,group_c2,3,2,0.705000
4,group_c2,3,3,0.625000
4,baseline,5,1,0.740000
4,baseline,5,2,0.825000
4,baseline,5,3,0.850000
4,baseline,5,4,0.885000
4,baseline,5,5,0.870000
4,group_a,5,1,0.740000
4,group_a,5,2,0.730000
4,group_a,5,3,0.765000
4,group_a,5,4,0.745000
4,group_a,5,5,0.745000
4,group_c1,5,1,0.740000
4,group_c1,5,2,0.708667
4,group_c1,5,3,0.710000
4,group_c1,5,4,0.701833
4,group_c1,5,5,0.685000
4,group_c2,5,1,0.740000
4,group_c2,5,2,0.665000
4,group_c2,5,3,0.685000
4,group_c2,5,4,0.660000
4,group_c2,5,5,0.675000
4,baseline,7,1,0.745000
4,baseline,7,2,0.870000
4,baseline,7,3,0.870000
4,baseline,7,4,0.855000
4,baseline,7,5,0.910000
4,baseline,7,6,0.855000
4,baseline,7,7,0.870000
4,group_a,7,1,0.745000
4,group_a,7,2,0.785000
4,group_a,7,3,0.760000
4,group_a,7,4,0.755000
4,group_a,7,5,0.765000
4,group_a,7,6,0.790000
4,group_a,7,7,0.770000
4,group_c1,7,1,0.745000
4,group_c1,7,2,0.746500
4,group_c1,7,3,0.689167
4,group_c1,7,4,0.683833
4,group_c1,7,5,0.707833
4,group_c1,7,6,0.687333
4,group_c1,7,7,0.675500
4,group_c2,7,1,0.745000
4,group_c2,7,2,0.720000
4,group_c2,7,3,0.690000
4,group_c2,7,4,0.680000
4,group_c2,7,5,0.685000
4,group_c2,7,6,0.705000
4,group_c2,7,7,0.650000
4,baseline,10,1,0.775000
4,baseline,10,2,0.815000
4,baseline,10,3,0.860000
4,baseline,10,4,0.855000
4,baseline,10,5,0.820000
4,baseline,10,6,0.850000
4,baseline,10,7,0.800000
4,baseline,10,8,0.885000
4,baseline,10,9,0.880000
4,baseline,10,10,0.865000
4,group_a,10,1,0.775000
4,group_a,10,2,0.765000
4,group_a,10,3,0.735000
4,group_a,10,4,0.780000
4,group_a,10,5,0.695000
4,group_a,10,6,0.735000
4,group_a,10,7,0.720000
4,group_a,10,8,0.775000
4,group_a,10,9,0.750000
4,group_a,10,10,0.795000
4,group_c1,10,1,0.775000
4,group_c1,10,2,0.704333
4,group_c1,10,3,0.701500
4,group_c1,10,4,0.703667
4,group_c1,10,5,0.657833
4,group_c1,10,6,0.687667
4,group_c1,10,7,0.634167
4,group_c1,10,8,0.700333
4,group_c1,10,9,0.695667
4,group_c1,10,10,0.704333
4,group_c2,10,1,0.775000
4,group_c2,10,2,0.670000
4,group_c2,10,3,0.655000
4,group_c2,10,4,0.650000
4,group_c2,10,5,0.650000
4,group_c2,10,6,0.670000
4,group_c2,10,7,0.660000
4,group_c2,10,8,0.690000
4,group_c2,10,9,0.675000
4,group_c2,10,10,0.685000
4,baseline,15,1,0.735000
4,baseline,15,2,0.875000
4,baseline,15,3,0.840000
4,baseline,15,4,0.890000
4,baseline,15,5,0.850000
4,baseline,15,6,0.850000
4,baseline,15,7,0.835000
4,baseline,15,8,0.905000
4,baseline,15,9,0.890000
4,baseline,15,10,0.845000
4,baseline,15,11,0.850000
4,baseline,15,12,0.895000
4,baseline,15,13,0.865000
4,baseline,15,14,0.870000
4,baseline,15,15,0.880000
4,group_a,15,1,0.735000
4,group_a,15,2,0.760000
4,group_a,15,3,0.735000
4,group_a,15,4,0.750000
4,group_a,15,5,0.750000
4,group_a,15,6,0.755000
4,group_a,15,7,0.755000
4,group_a,15,8,0.745000
4,group_a,15,9,0.795000
4,group_a,15,10,0.745000
4,group_a,15,11,0.755000
4,group_a,15,12,0.755000
4,group_a,15,13,0.750000
4,group_a,15,14,0.715000
4,group_a,15,15,0.725000
4,group_c1,15,1,0.735000
4,group_c1,15,2,0.716333
4,group_c1,15,3,0.694500
4,group_c1,15,4,0.689500
4,group_c1,15,5,0.671833
4,group_c1,15,6,0.659333
4,group_c1,15,7,0.667167
4,group_c1,15,8,0.700667
4,group_c1,15,9,0.707333
4,group_c1,15,10,0.635167
4,group_c1,15,11,0.673000
4,group_c1,15,12,0.691000
4,group_c1,15,13,0.676333
4,group_c1,15,14,0.666500
4,group_c1,15,15,0.697167
4,group_c2,15,1,0.735000
4,group_c2,15,2,0.720000
4,group_c2,15,3,0.635000
4,group_c2,15,4,0.650000
4,group_c2,15,5,0.655000
4,group_c2,15,6,0.680000
4,group_c2,15,7,0.635000
4,group_c2,15,8,0.655000
4,group_c2,15,9,0.735000
4,group_c2,15,10,0.635000
4,group_c2,15,11,0.665000
4,group_c2,15,12,0.675000
4,group_c2,15,13,0.660000
4,group_c2,15,14,0.630000
4,group_c2,15,15,0.600000
4,baseline,20,1,0.735000
4,baseline,20,2,0.820000
4,baseline,20,3,0.890000
4,baseline,20,4,0.870000
4,baseline,20,5,0.885000
4,baseline,20,6,0.860000
4,baseline,20,7,0.870000
4,baseline,20,8,0.855000
4,baseline,20,9,0.880000
4,baseline,20,10,0.825000
4,baseline,20,11,0.840000
4,baseline,20,12,0.850000
4,baseline,20,13,0.880000
4,baseline,20,14,0.860000
4,baseline,20,15,0.830000
4,baseline,20,16,0.835000
4,baseline,20,17,0.850000
4,baseline,20,18,0.850000
4,baseline,20,19,0.860000
4,baseline,20,20,0.865000
4,group_a,20,1,0.735000
4,group_a,20,2,0.745000
4,group_a,20,3,0.725000
4,group_a,20,4,0.670000
4,group_a,20,5,0.745000
4,group_a,20,6,0.730000
4,group_a,20,7,0.750000
4,group_a,20,8,0.750000
4,group_a,20,9,0.730000
4,group_a,20,10,0.745000
4,group_a,20,11,0.660000
4,group_a,20,12,0.705000
4,group_a,20,13,0.780000
4,group_a,20,14,0.715000
4,group_a,20,15,0.700000
4,group_a,20,16,0.725000
4,group_a,20,17,0.750000
4,group_a,20,18,0.705000
4,group_a,20,19,0.740000
4,group_a,20,20,0.725000
4,group_c1,20,1,0.735000
4,group_c1,20,2,0.698333
4,group_c1,20,3,0.681167
4,group_c1,20,4,0.682500
4,group_c1,20,5,0.700833
4,group_c1,20,6,0.675000
4,group_c1,20,7,0.702333
4,group_c1,20,8,0.708000
4,group_c1,20,9,0.685833
4,group_c1,20,10,0.672333
4,group_c1,20,11,0.652000
4,group_c1,20,12,0.659333
4,group_c1,20,13,0.693167
4,group_c1,20,14,0.672167
4,group_c1,20,15,0.664833
4,group_c1,20,16,0.663667
4,group_c1,20,17,0.693667
4,group_c1,20,18,0.692167
4,group_c1,20,19,0.697333
4,group_c1,20,20,0.702333
4,group_c2,20,1,0.735000
4,group_c2,20,2,0.650000
4,group_c2,20,3,0.660000
4,group_c2,20,4,0.655000
4,group_c2,20,5,0.650000
4,group_c2,20,6,0.650000
4,group_c2,20,7,0.685000
4,group_c2,20,8,0.670000
4,group_c2,20,9,0.685000
4,group_c2,20,10,0.650000
4,group_c2,20,11,0.620000
4,group_c2,20,12,0.645000
4,group_c2,20,13,0.715000
4,group_c2,20,14,0.635000
4,group_c2,20,15,0.615000
4,group_c2,20,16,0.655000
4,group_c2,20,17,0.675000
4,group_c2,20,18,0.625000
4,group_c2,20,19,0.665000
4,group_c2,20,20,0.675000
5,baseline,3,1,0.725000
5,baseline,3,2,0.855000
5,baseline,3,3,0.895000
5,group_a,3,1,0.725000
5,group_a,3,2,0.750000
5,group_a,3,3,0.730000
5,group_c1,3,1,0.725000
5,group_c1,3,2,0.643333
5,group_c1,3,3,0.663500
5,group_c2,3,1,0.725000
5,group_c2,3,2,0.795000
5,group_c2,3,3,0.835000
5,baseline,5,1,0.735000
5,baseline,5,2,0.840000
5,baseline,5,3,0.860000
5,baseline,5,4,0.850000
5,baseline,5,5,0.890000
5,group_a,5,1,0.735000
5,group_a,5,2,0.750000
5,group_a,5,3,0.740000
5,group_a,5,4,0.750000
5,group_a,5,5,0.725000
5,group_c1,5,1,0.735000
5,group_c1,5,2,0.631667
5,group_c1,5,3,0.647667
5,group_c1,5,4,0.646000
5,group_c1,5,5,0.623667
5,group_c2,5,1,0.735000
5,group_c2,5,2,0.815000
5,group_c2,5,3,0.795000
5,group_c2,5,4,0.840000
5,group_c2,5,5,0.835000
5,baseline,7,1,0.730000
5,baseline,7,2,0.840000
5,baseline,7,3,0.855000
5,baseline,7,4,0.880000
5,baseline,7,5,0.870000
5,baseline,7,6,0.890000
5,baseline,7,7,0.905000
5,group_a,7,1,0.730000
5,group_a,7,2,0.755000
5,group_a,7,3,0.690000
5,group_a,7,4,0.775000
5,group_a,7,5,0.765000
5,group_a,7,6,0.735000
5,group_a,7,7,0.695000
5,group_c1,7,1,0.730000
5,group_c1,7,2,0.655667
5,group_c1,7,3,0.600500
5,group_c1,7,4,0.654833
5,group_c1,7,5,0.654500
5,group_c1,7,6,0.641500
5,group_c1,7,7,0.606667
5,group_c2,7,1,0.730000
5,group_c2,7,2,0.840000
5,group_c2,7,3,0.805000
5,group_c2,7,4,0.845000
5,group_c2,7,5,0.820000
5,group_c2,7,6,0.835000
5,group_c2,7,7,0.815000
5,baseline,10,1,0.765000
5,baseline,10,2,0.845000
5,baseline,10,3,0.910000
5,baseline,10,4,0.880000
5,baseline,10,5,0.880000
5,baseline,10,6,0.900000
5,baseline,10,7,0.905000
5,baseline,10,8,0.885000
5,baseline,10,9,0.905000
5,baseline,10,10,0.890000
5,group_a,10,1,0.765000
5,group_a,10,2,0.725000
5,group_a,10,3,0.795000
5,group_a,10,4,0.745000
5,group_a,10,5,0.715000
5,group_a,10,6,0.710000
5,group_a,10,7,0.740000
5,group_a,10,8,0.720000
5,group_a,10,9,0.755000
5,group_a,10,10,0.725000
5,group_c1,10,1,0.765000
5,group_c1,10,2,0.638167
5,group_c1,10,3,0.673667
5,group_c1,10,4,0.621500
5,group_c1,10,5,0.591500
5,group_c1,10,6,0.612000
5,group_c1,10,7,0.610667
5,group_c1,10,8,0.631000
5,group_c1,10,9,0.631833
5,group_c1,10,10,0.610833
5,group_c2,10,1,0.765000
5,group_c2,10,2,0.805000
5,group_c2,10,3,0.875000
5,group_c2,10,4,0.845000
5,group_c2,10,5,0.830000
5,group_c2,10,6,0.840000
5,group_c2,10,7,0.820000
5,group_c2,10,8,0.800000
5,group_c2,10,9,0.850000
5,group_c2,10,10,0.815000
5,baseline,15,1,0.785000
5,baseline,15,2,0.875000
5,baseline,15,3,0.880000
5,baseline,15,4,0.880000
5,baseline,15,5,0.880000
5,baseline,15,6,0.850000
5,baseline,15,7,0.935000
5,baseline,15,8,0.870000
5,baseline,15,9,0.915000
5,baseline,15,10,0.860000
5,baseline,15,11,0.855000
5,baseline,15,12,0.910000
5,baseline,15,13,0.935000
5,baseline,15,14,0.880000
5,baseline,15,15,0.870000
5,group_a,15,1,0.785000
5,group_a,15,2,0.755000
5,group_a,15,3,0.715000
5,group_a,15,4,0.770000
5,group_a,15,5,0.775000
5,group_a,15,6,0.765000
5,group_a,15,7,0.815000
5,group_a,15,8,0.740000
5,group_a,15,9,0.765000
5,group_a,15,10,0.790000
5,group_a,15,11,0.760000
5,group_a,15,12,0.790000
5,group_a,15,13,0.800000
5,group_a,15,14,0.740000
5,group_a,15,15,0.775000
5,group_c1,15,1,0.785000
5,group_c1,15,2,0.669000
5,group_c1,15,3,0.642500
5,group_c1,15,4,0.649000
5,group_c1,15,5,0.651667
5,group_c1,15,6,0.654333
5,group_c1,15,7,0.674333
5,group_c1,15,8,0.624333
5,group_c1,15,9,0.650667
5,group_c1,15,10,0.642000
5,group_c1,15,11,0.656667
5,group_c1,15,12,0.673667
5,group_c1,15,13,0.694667
5,group_c1,15,14,0.659333
5,group_c1,15,15,0.647000
5,group_c2,15,1,0.785000
5,group_c2,15,2,0.790000
5,group_c2,15,3,0.830000
5,group_c2,15,4,0.845000
5,group_c2,15,5,0.830000
5,group_c2,15,6,0.845000
5,group_c2,15,7,0.855000
5,group_c2,15,8,0.855000
5,group_c2,15,9,0.855000
5,group_c2,15,10,0.805000
5,group_c2,15,11,0.820000
5,group_c2,15,12,0.850000
5,group_c2,15,13,0.880000
5,group_c2,15,14,0.870000
5,group_c2,15,15,0.825000
5,baseline,20,1,0.740000
5,baseline,20,2,0.875000
5,baseline,20,3,0.905000
5,baseline,20,4,0.925000
5,baseline,20,5,0.885000
5,baseline,20,6,0.900000
5,baseline,20,7,0.865000
5,baseline,20,8,0.890000
5,baseline,20,9,0.915000
5,baseline,20,10,0.900000
5,baseline,20,11,0.875000
5,baseline,20,12,0.925000
5,baseline,20,13,0.880000
5,baseline,20,14,0.885000
5,baseline,20,15,0.885000
5,baseline,20,16,0.880000
5,baseline,20,17,0.890000
5,baseline,20,18,0.925000
5,baseline,20,19,0.855000
5,baseline,20,20,0.880000
5,group_a,20,1,0.740000
5,group_a,20,2,0.725000
5,group_a,20,3,0.740000
5,group_a,20,4,0.725000
5,group_a,20,5,0.715000
5,group_a,20,6,0.730000
5,group_a,20,7,0.715000
5,group_a,20,8,0.750000
5,group_a,20,9,0.815000
5,group_a,20,10,0.690000
5,group_a,20,11,0.770000
5,group_a,20,12,0.710000
5,group_a,20,13,0.730000
5,group_a,20,14,0.720000
5,group_a,20,15,0.725000
5,group_a,20,16,0.785000
5,group_a,20,17,0.740000
5,group_a,20,18,0.745000
5,group_a,20,19,0.735000
5,group_a,20,20,0.700000
5,group_c1,20,1,0.740000
5,group_c1,20,2,0.652333
5,group_c1,20,3,0.659167
5,group_c1,20,4,0.634500
5,group_c1,20,5,0.630667
5,group_c1,20,6,0.646500
5,group_c1,20,7,0.626500
5,group_c1,20,8,0.657167
5,group_c1,20,9,0.672000
5,group_c1,20,10,0.633000
5,group_c1,20,11,0.673833
5,group_c1,20,12,0.639500
5,group_c1,20,13,0.624000
5,group_c1,20,14,0.649500
5,group_c1,20,15,0.632167
5,group_c1,20,16,0.631833
5,group_c1,20,17,0.623000
5,group_c1,20,18,0.642167
5,group_c1,20,19,0.636667
5,group_c1,20,20,0.592500
5,group_c2,20,1,0.740000
5,group_c2,20,2,0.805000
5,group_c2,20,3,0.835000
5,group_c2,20,4,0.860000
5,group_c2,20,5,0.840000
5,group_c2,20,6,0.875000
5,group_c2,20,7,0.825000
5,group_c2,20,8,0.865000
5,group_c2,20,9,0.825000
5,group_c2,20,10,0.825000
5,group_c2,20,11,0.825000
5,group_c2,20,12,0.840000
5,group_c2,20,13,0.820000
5,group_c2,20,14,0.870000
5,group_c2,20,15,0.850000
5,group_c2,20,16,0.840000
5,group_c2,20,17,0.825000
5,group_c2,20,18,0.840000
5,group_c2,20,19,0.840000
5,group_c2,20,20,0.810000
6,baseline,3,1,0.595000
6,baseline,3,2,0.650000
6,baseline,3,3,0.645000
6,group_a,3,1,0.595000
6,group_a,3,2,0.620000
6,group_a,3,3,0.565000
6,group_c1,3,1,0.595000
6,group_c1,3,2,0.562833
6,group_c1,3,3,0.544000
6,group_c2,3,1,0.595000
6,group_c2,3,2,0.515000
6,group_c2,3,3,0.470000
6,baseline,5,1,0.555000
6,baseline,5,2,0.660000
6,baseline,5,3,0.650000
6,baseline,5,4,0.730000
6,baseline,5,5,0.710000
6,group_a,5,1,0.555000
6,group_a,5,2,0.565000
6,group_a,5,3,0.615000
6,group_a,5,4,0.650000
6,group_a,5,5,0.625000
6,group_c1,5,1,0.555000
6,group_c1,5,2,0.552500
6,group_c1,5,3,0.567333
6,group_c1,5,4,0.627167
6,group_c1,5,5,0.573667
6,group_c2,5,1,0.555000
6,group_c2,5,2,0.480000
6,group_c2,5,3,0.480000
6,group_c2,5,4,0.525000
6,group_c2,5,5,0.480000
6,baseline,7,1,0.545000
6,baseline,7,2,0.640000
6,baseline,7,3,0.665000
6,baseline,7,4,0.615000
6,baseline,7,5,0.620000
6,baseline,7,6,0.670000
6,baseline,7,7,0.660000
6,group_a,7,1,0.545000
6,group_a,7,2,0.525000
6,group_a,7,3,0.575000
6,group_a,7,4,0.525000
6,group_a,7,5,0.550000
6,group_a,7,6,0.530000
6,group_a,7,7,0.550000
6,group_c1,7,1,0.545000
6,group_c1,7,2,0.509667
6,group_c1,7,3,0.527833
6,group_c1,7,4,0.531833
6,group_c1,7,5,0.527000
6,group_c1,7,6,0.514333
6,group_c1,7,7,0.523667
6,group_c2,7,1,0.545000
6,group_c2,7,2,0.500000
6,group_c2,7,3,0.480000
6,group_c2,7,4,0.445000
6,group_c2,7,5,0.425000
6,group_c2,7,6,0.425000
6,group_c2,7,7,0.445000
6,baseline,10,1,0.605000
6,baseline,10,2,0.690000
6,baseline,10,3,0.675000
6,baseline,10,4,0.655000
6,baseline,10,5,0.610000
6,baseline,10,6,0.620000
6,baseline,10,7,0.645000
6,baseline,10,8,0.655000
6,baseline,10,9,0.685000
6,baseline,10,10,0.720000
6,group_a,10,1,0.605000
6,group_a,10,2,0.615000
6,group_a,10,3,0.635000
6,group_a,10,4,0.555000
6,group_a,10,5,0.525000
6,group_a,10,6,0.615000
6,group_a,10,7,0.605000
6,group_a,10,8,0.575000
6,group_a,10,9,0.615000
6,group_a,10,10,0.560000
6,group_c1,10,1,0.605000
6,group_c1,10,2,0.581667
6,group_c1,10,3,0.596500
6,group_c1,10,4,0.533167
6,group_c1,10,5,0.499667
6,group_c1,10,6,0.550833
6,group_c1,10,7,0.549167
6,group_c1,10,8,0.535167
6,group_c1,10,9,0.571833
6,group_c1,10,10,0.538667
6,group_c2,10,1,0.605000
6,group_c2,10,2,0.570000
6,group_c2,10,3,0.535000
6,group_c2,10,4,0.460000
6,group_c2,10,5,0.395000
6,group_c2,10,6,0.490000
6,group_c2,10,7,0.510000
6,group_c2,10,8,0.435000
6,group_c2,10,9,0.500000
6,group_c2,10,10,0.460000
6,baseline,15,1,0.530000
6,baseline,15,2,0.685000
6,baseline,15,3,0.655000
6,baseline,15,4,0.680000
6,baseline,15,5,0.650000
6,baseline,15,6,0.695000
6,baseline,15,7,0.685000
6,baseline,15,8,0.730000
6,baseline,15,9,0.675000
6,baseline,15,10,0.680000
6,baseline,15,11,0.690000
6,baseline,15,12,0.680000
6,baseline,15,13,0.665000
6,baseline,15,14,0.645000
6,baseline,15,15,0.680000
6,group_a,15,1,0.530000
6,group_a,15,2,0.565000
6,group_a,15,3,0.585000
6,group_a,15,4,0.605000
6,group_a,15,5,0.520000
6,group_a,15,6,0.580000
6,group_a,15,7,0.570000
6,group_a,15,8,0.605000
6,group_a,15,9,0.570000
6,group_a,15,10,0.580000
6,group_a,15,11,0.565000
6,group_a,15,12,0.495000
6,group_a,15,13,0.600000
6,group_a,15,14,0.525000
6,group_a,15,15,0.520000
6,group_c1,15,1,0.530000
6,group_c1,15,2,0.534833
6,group_c1,15,3,0.545833
6,group_c1,15,4,0.564167
6,group_c1,15,5,0.503667
6,group_c1,15,6,0.565667
6,group_c1,15,7,0.521500
6,group_c1,15,8,0.565667
6,group_c1,15,9,0.524833
6,group_c1,15,10,0.533667
6,group_c1,15,11,0.531333
6,group_c1,15,12,0.486167
6,group_c1,15,13,0.535333
6,group_c1,15,14,0.506333
6,group_c1,15,15,0.532833
6,group_c2,15,1,0.530000
6,group_c2,15,2,0.525000
6,group_c2,15,3,0.530000
6,group_c2,15,4,0.510000
6,group_c2,15,5,0.475000
6,group_c2,15,6,0.525000
6,group_c2,15,7,0.440000
6,group_c2,15,8,0.485000
6,group_c2,15,9,0.485000
6,group_c2,15,10,0.470000
6,group_c2,15,11,0.500000
6,group_c2,15,12,0.435000
6,group_c2,15,13,0.505000
6,group_c2,15,14,0.440000
6,group_c2,15,15,0.450000
6,baseline,20,1,0.595000
6,baseline,20,2,0.650000
6,baseline,20,3,0.690000
6,baseline,20,4,0.715000
6,baseline,20,5,0.690000
6,baseline,20,6,0.700000
6,baseline,20,7,0.670000
6,baseline,20,8,0.685000
6,baseline,20,9,0.665000
6,baseline,20,10,0.655000
6,baseline,20,11,0.700000
6,baseline,20,12,0.660000
6,baseline,20,13,0.645000
6,baseline,20,14,0.675000
6,baseline,20,15,0.645000
6,baseline,20,16,0.715000
6,baseline,20,17,0.650000
6,baseline,20,18,0.710000
6,baseline,20,19,0.695000
6,baseline,20,20,0.685000
6,group_a,20,1,0.595000
6,group_a,20,2,0.560000
6,group_a,20,3,0.640000
6,group_a,20,4,0.575000
6,group_a,20,5,0.610000
6,group_a,20,6,0.640000
6,group_a,20,7,0.615000
6,group_a,20,8,0.625000
6,group_a,20,9,0.605000
6,group_a,20,10,0.580000
6,group_a,20,11,0.590000
6,group_a,20,12,0.575000
6,group_a,20,13,0.555000
6,group_a,20,14,0.595000
6,group_a,20,15,0.565000
6,group_a,20,16,0.585000
6,group_a,20,17,0.555000
6,group_a,20,18,0.590000
6,group_a,20,19,0.555000
6,group_a,20,20,0.650000
6,group_c1,20,1,0.595000
6,group_c1,20,2,0.542333
6,group_c1,20,3,0.591833
6,group_c1,20,4,0.575000
6,group_c1,20,5,0.563833
6,group_c1,20,6,0.588500
6,group_c1,20,7,0.579333
6,group_c1,20,8,0.561667
6,group_c1,20,9,0.561833
6,group_c1,20,10,0.545333
6,group_c1,20,11,0.547833
6,group_c1,20,12,0.524000
6,group_c1,20,13,0.531000
6,group_c1,20,14,0.553833
6,group_c1,20,15,0.528333
6,group_c1,20,16,0.543833
6,group_c1,20,17,0.519500
6,group_c1,20,18,0.574833
6,group_c1,20,19,0.541500
6,group_c1,20,20,0.575333
6,group_c2,20,1,0.595000
6,group_c2,20,2,0.525000
6,group_c2,20,3,0.520000
6,group_c2,20,4,0.540000
6,group_c2,20,5,0.475000
6,group_c2,20,6,0.465000
6,group_c2,20,7,0.505000
6,group_c2,20,8,0.490000
6,group_c2,20,9,0.455000
6,group_c2,20,10,0.455000
6,group_c2,20,11,0.435000
6,group_c2,20,12,0.415000
6,group_c2,20,13,0.455000
6,group_c2,20,14,0.475000
6,group_c2,20,15,0.415000
6,group_c2,20,16,0.485000
6,group_c2,20,17,0.425000
6,group_c2,20,18,0.475000
6,group_c2,20,19,0.475000
6,group_c2,20,20,0.490000
7,baseline,3,1,0.745000
7,baseline,3,2,0.845000
7,baseline,3,3,0.865000
7,group_a,3,1,0.745000
7,group_a,3,2,0.720000
7,group_a,3,3,0.760000
7,group_c1,3,1,0.745000
7,group_c1,3,2,0.609500
7,group_c1,3,3,0.592333
7,group_c2,3,1,0.745000
7,group_c2,3,2,0.675000
7,group_c2,3,3,0.600000
7,baseline,5,1,0.710000
7,baseline,5,2,0.860000
7,baseline,5,3,0.865000
7,baseline,5,4,0.885000
7,baseline,5,5,0.900000
7,group_a,5,1,0.710000
7,group_a,5,2,0.685000
7,group_a,5,3,0.695000
7,group_a,5,4,0.755000
7,group_a,5,5,0.780000
7,group_c1,5,1,0.710000
7,group_c1,5,2,0.633000
7,group_c1,5,3,0.576500
7,group_c1,5,4,0.625500
7,group_c1,5,5,0.647167
7,group_c2,5,1,0.710000
7,group_c2,5,2,0.675000
7,group_c2,5,3,0.605000
7,group_c2,5,4,0.565000
7,group_c2,5,5,0.695000
7,baseline,7,1,0.815000
7,baseline,7,2,0.890000
7,baseline,7,3,0.910000
7,baseline,7,4,0.840000
7,baseline,7,5,0.885000
7,baseline,7,6,0.890000
7,baseline,7,7,0.890000
7,group_a,7,1,0.815000
7,group_a,7,2,0.755000
7,group_a,7,3,0.770000
7,group_a,7,4,0.765000
7,group_a,7,5,0.715000
7,group_a,7,6,0.720000
7,group_a,7,7,0.720000
7,group_c1,7,1,0.815000
7,group_c1,7,2,0.634000
7,group_c1,7,3,0.628167
7,group_c1,7,4,0.636833
7,group_c1,7,5,0.602500
7,group_c1,7,6,0.599500
7,group_c1,7,7,0.585167
7,group_c2,7,1,0.815000
7,group_c2,7,2,0.625000
7,group_c2,7,3,0.625000
7,group_c2,7,4,0.615000
7,group_c2,7,5,0.610000
7,group_c2,7,6,0.620000
7,group_c2,7,7,0.615000
7,baseline,10,1,0.725000
7,baseline,10,2,0.820000
7,baseline,10,3,0.830000
7,baseline,10,4,0.890000
7,baseline,10,5,0.855000
7,baseline,10,6,0.895000
7,baseline,10,7,0.890000
7,baseline,10,8,0.885000
7,baseline,10,9,0.870000
7,baseline,10,10,0.900000
7,group_a,10,1,0.725000
7,group_a,10,2,0.710000
7,group_a,10,3,0.750000
7,group_a,10,4,0.800000
7,group_a,10,5,0.750000
7,group_a,10,6,0.730000
7,group_a,10,7,0.775000
7,group_a,10,8,0.735000
7,group_a,10,9,0.745000
7,group_a,10,10,0.760000
7,group_c1,10,1,0.725000
7,group_c1,10,2,0.595333
7,group_c1,10,3,0.608167
7,group_c1,10,4,0.625500
7,group_c1,10,5,0.604333
7,group_c1,10,6,0.591500
7,group_c1,10,7,0.611667
7,group_c1,10,8,0.608833
7,group_c1,10,9,0.591500
7,group_c1,10,10,0.629833
7,group_c2,10,1,0.725000
7,group_c2,10,2,0.645000
7,group_c2,10,3,0.595000
7,group_c2,10,4,0.630000
7,group_c2,10,5,0.610000
7,group_c2,10,6,0.650000
7,group_c2,10,7,0.650000
7,group_c2,10,8,0.680000
7,group_c2,10,9,0.650000
7,group_c2,10,10,0.710000
7,baseline,15,1,0.715000
7,baseline,15,2,0.865000
7,baseline,15,3,0.900000
7,baseline,15,4,0.870000
7,baseline,15,5,0.860000
7,baseline,15,6,0.860000
7,baseline,15,7,0.890000
7,baseline,15,8,0.865000
7,baseline,15,9,0.870000
7,baseline,15,10,0.870000
7,baseline,15,11,0.855000
7,baseline,15,12,0.875000
7,baseline,15,13,0.870000
7,baseline,15,14,0.840000
7,baseline,15,15,0.880000
7,group_a,15,1,0.715000
7,group_a,15,2,0.750000
7,group_a,15,3,0.795000
7,group_a,15,4,0.755000
7,group_a,15,5,0.740000
7,group_a,15,6,0.750000
7,group_a,15,7,0.780000
7,group_a,15,8,0.805000
